تاریخ,ساعت,مسابقات,فصل,عنوان,حریف,گل زده,گل خورده,تفاضل گل,امتیاز,بازی در خانه,لینک بازی
1389/06/01,21:30,لیگ برتر ایران,1389-1390,هفته 6,شاهین بوشهر,2,1,1,3,1,
1389/06/06,21:15,لیگ برتر ایران,1389-1390,هفته 7,فولاد,1,1,0,1,0,
1389/06/20,19:45,لیگ برتر ایران,1389-1390,هفته 8,پاس همدان,1,1,0,1,1,
1389/06/27,16:30,لیگ برتر ایران,1389-1390,هفته 9,شهرداری تبریز,1,1,0,1,0,
1389/07/18,18:15,لیگ برتر ایران,1389-1390,هفته 10,ملوان,2,3,-1,0,1,
1389/07/23,15:00,لیگ برتر ایران,1389-1390,هفته 11,استقلال,0,1,-1,0,0,
1388/05/29,17:00,لیگ برتر ایران,1388-1389,هفته 3,پاس همدان,2,1,1,3,0,
1388/06/06,21:00,لیگ برتر ایران,1388-1389,هفته 4,صبای قم,1,0,1,3,1,
1388/06/16,20:30,لیگ برتر ایران,1388-1389,هفته 5,ذوب آهن,1,1,0,1,0,
1388/06/23,21:00,لیگ برتر ایران,1388-1389,هفته 6,شاهین شهرداری بوشهر,2,2,0,1,1,
1388/06/29,19:35,لیگ برتر ایران,1388-1389,هفته 7,راه‌آهن,2,2,0,1,0,
1388/07/03,17:15,لیگ برتر ایران,1388-1389,هفته 8,پیکان,1,2,-1,0,1,
1388/07/10,14:30,لیگ برتر ایران,1388-1389,هفته 9,استقلال,1,1,0,1,0,
1388/07/14,17:05,لیگ برتر ایران,1388-1389,هفته 10,مقاومت شیراز,4,2,2,3,1,
1388/07/19,17:00,لیگ برتر ایران,1388-1389,هفته 11,فولاد,0,0,0,1,0,
1388/07/24,16:50,لیگ برتر ایران,1388-1389,هفته 12,ملوان,1,1,0,1,1,
1388/07/30,16:40,لیگ برتر ایران,1388-1389,هفته 13,سایپا,2,0,2,3,0,
1388/08/04,16:40,لیگ برتر ایران,1388-1389,هفته 14,تراکتور,2,1,1,3,1,
1388/08/09,16:30,لیگ برتر ایران,1388-1389,هفته 15,استیل آذین,1,2,-1,0,0,
1388/08/14,16:30,لیگ برتر ایران,1388-1389,هفته 16,ابومسلم,2,1,1,3,1,
1388/09/06,14:00,لیگ برتر ایران,1388-1389,هفته 17,سپاهان,1,2,-1,0,0,
